Title,Rating,Year,Month,Runtime,Budget,Income,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,Top_50_Director,Lead,Supporting
Friday the 13th,5.5,2009,2,97,19000000.0,91509154.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1001,1001
Blood and Bone,6.7,2009,9,93,3700000.0,3492.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Knowing,6.2,2009,3,121,50000000.0,183658498.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,118,1001
Dragonball Evolution,2.6,2009,4,85,30000000.0,55720772.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
It's Complicated,6.5,2009,12,120,85000000.0,219103655.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1001
The Ugly Truth,6.4,2009,7,96,38000000.0,205599393.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,333,1001
Surrogates,6.3,2009,9,89,80000000.0,122444772.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,113,1001
The Final Destination,5.1,2009,8,82,40000000.0,186167139.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1001,1001
Nine,5.8,2009,12,118,80000000.0,54004950.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1001,1001
A Serious Man,7.0,2009,11,106,7000000.0,31430334.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1001,1001
The Imaginarium of Doctor Parnassus,6.8,2009,1,123,30000000.0,61808775.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106,1001
Ghosts of Girlfriends Past,5.8,2009,5,100,37500000.0,102366815.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,623,1001
Case 39,6.2,2009,10,109,26000000.0,28190603.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1001,1001
Crazy Heart,7.2,2009,2,112,7000000.0,47405566.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,101,1001
Alvin and the Chipmunks: The Squeakquel,4.5,2009,12,88,75000000.0,443140005.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Funny People,6.3,2009,7,146,75000000.0,71585235.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,1001
Julie & Julia,7.0,2009,8,123,40000000.0,129540522.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,99,1001
Everybody's Fine,7.1,2009,12,99,21000000.0,16443609.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1001
Year One,4.9,2009,6,97,60000000.0,62357900.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,1001
The Boat That Rocked,7.3,2009,11,117,50000000.0,36348784.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,110,1001
Thirst,7.1,2009,4,134,5000000.0,13085023.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1001,1001
The Box,5.6,2009,11,115,30000000.0,33334176.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,233,1001
Fired Up!,6.1,2009,2,90,20000000.0,18599102.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1001,1001
The Time Traveler's Wife,7.1,2009,8,107,39000000.0,101344412.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,673,1001
A Perfect Getaway,6.5,2009,8,98,14000000.0,22955544.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,329,1001
Mother,7.8,2009,5,129,5000000.0,17267324.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1001,1001
Where the Wild Things Are,6.7,2009,10,101,100000000.0,100140916.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1001,1001
Invictus,7.3,2009,12,134,60000000.0,122426792.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1001
Paul Blart: Mall Cop,5.2,2009,1,91,26000000.0,183348429.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992,1001
Four Christmases,5.7,2008,11,88,80000000.0,164112721.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,200,1001
The Dark Knight,9.0,2008,7,152,185000000.0,1006234167.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,358,1001
In Bruges,7.9,2008,2,107,15000000.0,39628044.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,1001
Twilight,5.3,2008,11,122,37000000.0,408430415.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,295,1001
Iron Man,7.9,2008,5,126,140000000.0,585796247.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1001,1001
Tropic Thunder,7.0,2008,8,107,92000000.0,195702963.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,171,1001
Taken,7.8,2008,1,90,25000000.0,226837760.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,223,1001
Step Brothers,6.9,2008,7,98,65000000.0,128108211.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,1001
Burn After Reading,7.0,2008,9,96,37000000.0,163728902.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,1001
Indiana Jones and the Kingdom of the Crystal Skull,6.2,2008,5,122,185000000.0,790653942.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,1001
Martyrs,7.0,2008,9,99,3593400.0,1149138.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1001,1001
The Curious Case of Benjamin Button,7.8,2008,12,166,150000000.0,335802786.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,120,1001
The Reader,7.6,2008,1,124,32000000.0,108902486.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,1001
The Boy in the Striped Pajamas,7.7,2008,11,94,12500000.0,40416563.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1001,1001
WALL·E,8.4,2008,6,98,180000000.0,521311890.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Mamma Mia!,6.5,2008,7,108,52000000.0,694476782.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,1001
The Chronicles of Narnia: Prince Caspian,6.5,2008,5,150,225000000.0,419665568.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Cloverfield,7.0,2008,1,85,25000000.0,172394180.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1001,1001
Let the Right One In,7.9,2008,12,114,4000000.0,11227336.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1001,1001
Wanted,6.7,2008,6,110,75000000.0,342463063.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67,1001
21,6.8,2008,3,123,35000000.0,159808370.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1001,1001
The Mummy: Tomb of the Dragon Emperor,5.2,2008,8,112,145000000.0,403449830.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,915,1001
Ghost Town,6.7,2008,9,102,20000000.0,27090159.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Revolutionary Road,7.3,2008,1,119,35000000.0,75981180.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16,1001
Quantum of Solace,6.6,2008,11,106,200000000.0,589580482.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,421,1001
Kung Fu Panda,7.6,2008,6,92,130000000.0,632083197.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867,1001
The Hurt Locker,7.5,2008,7,131,15000000.0,49259766.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,454,1001
Journey to the Center of the Earth,5.8,2008,7,93,60000000.0,244232688.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,915,1001
The Happening,5.0,2008,6,91,48000000.0,163403799.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,155,1001
The Wrestler,7.9,2008,1,109,6000000.0,44734660.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,517,1001
Vicky Cristina Barcelona,7.1,2008,8,96,15500000.0,96409300.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,832,1001
Gran Torino,8.1,2008,1,116,33000000.0,269958228.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1001
Never Back Down,6.5,2008,3,113,20000000.0,41627431.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1001,1001
The Incredible Hulk,6.6,2008,6,112,150000000.0,264770996.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,514,1001
Slumdog Millionaire,8.0,2008,12,120,15000000.0,378410542.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1001,1001
Pineapple Express,6.9,2008,8,111,27000000.0,101624843.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,1001
Rambo,7.0,2008,1,92,50000000.0,113244290.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,161,1001
Zack and Miri Make a Porno,6.5,2008,10,101,24000000.0,42784344.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,462,1001
Street Kings,6.8,2008,4,109,20000000.0,66476363.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,415,1001
"10,000 BC",5.1,2008,3,109,105000000.0,269784201.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
RocknRolla,7.2,2008,10,114,18000000.0,25740863.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,506,1001
Forgetting Sarah Marshall,7.1,2008,4,111,30000000.0,105833257.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,332,1001
You Don't Mess with the Zohan,5.6,2008,6,113,90000000.0,204313400.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,1001
Recep Ivedik,4.8,2008,2,90,500000.0,28548025.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Sex Drive,6.5,2008,10,109,19000000.0,18755936.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1001,1001
Valkyrie,7.1,2008,12,121,75000000.0,201545517.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,83,1001
The House Bunny,5.5,2008,8,97,25000000.0,70439696.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,1001
Yes Man,6.8,2008,12,104,70000000.0,223241637.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,154,1001
Jumper,6.1,2008,2,88,85000000.0,225132113.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,932,1001
Superhero Movie,4.6,2008,3,75,35000000.0,71571300.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1001,1001
Hancock,6.4,2008,7,92,150000000.0,629443428.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,1001
27 Dresses,6.1,2008,1,111,30000000.0,162655351.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,333,1001
The Strangers,6.1,2008,5,86,9000000.0,82410456.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1001,1001
Bronson,7.0,2008,3,92,230000.0,2260712.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,1001
Sex and the City,5.7,2008,5,145,65000000.0,418765519.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,736,1001
City of Ember,6.4,2008,10,90,55000000.0,17929684.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,535,1001
Seven Pounds,7.6,2008,12,123,55000000.0,169748929.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1001
The Day the Earth Stood Still,5.5,2008,12,104,80000000.0,233093859.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,415,1001
Hellboy II: The Golden Army,7.0,2008,7,120,85000000.0,168319243.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1001,1001
Speed Racer,6.0,2008,5,135,120000000.0,93945766.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1001,1001
Madagascar: Escape 2 Africa,6.6,2008,11,89,150000000.0,603900354.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,1001
Doomsday,5.9,2008,3,105,30000000.0,22472631.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1001,1001
Changeling,7.8,2008,10,141,55000000.0,113398237.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1001
"Synecdoche, New York",7.5,2008,2,124,20000000.0,4658401.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1001
The Other Boleyn Girl,6.7,2008,2,115,35000000.0,78201830.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,74,1001
The Ruins,5.9,2008,4,90,8000000.0,22818256.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1001,1001
Ip Man,8.0,2008,12,106,11715578.0,22108789.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
The Bank Job,7.2,2008,3,111,20000000.0,64828421.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,467,1001
Inkheart,6.1,2008,1,106,60000000.0,62803180.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,915,1001
Ponyo,7.6,2008,8,101,34000000.0,204826668.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1001
Bolt,6.8,2008,11,96,150000000.0,309979994.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,1001
Death Race,6.4,2008,8,105,45000000.0,76014335.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,467,1001
Role Models,6.8,2008,11,99,28000000.0,92649419.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,1001
Get Smart,6.5,2008,6,110,80000000.0,230685453.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,1001
The Spiderwick Chronicles,6.5,2008,2,96,90000000.0,164170327.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,1001
Body of Lies,7.0,2008,10,128,70000000.0,115900897.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16,1001
Fool's Gold,5.7,2008,2,112,70000000.0,111231041.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,1001
Defiance,7.1,2008,1,137,32000000.0,51262751.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,421,1001
Horton Hears a Who!,6.8,2008,3,86,85000000.0,298572799.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,1001
Disaster Movie,1.9,2008,8,87,20000000.0,34816824.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1001,1001
Doubt,7.5,2008,12,104,20000000.0,51699984.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1001
Punisher: War Zone,5.9,2008,12,103,35000000.0,10161493.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,1001
Red,7.0,2008,1,93,2500000.0,15617.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,856,1001
Semi-Pro,5.8,2008,2,91,55000000.0,44004502.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,460,1001
Eagle Eye,6.6,2008,9,118,80000000.0,178767383.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,461,1001
Made of Honor,5.8,2008,5,101,40000000.0,106407672.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1001,1001
Meet the Spartans,2.8,2008,1,87,30000000.0,85897593.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Step Up 2: The Streets,6.2,2008,2,98,17500000.0,150988382.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1001,1001
Wild Child,6.1,2008,8,98,20000000.0,21972336.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,1001
The Forbidden Kingdom,6.5,2008,4,104,55000000.0,128792411.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,908,1001
Repo! The Genetic Opera,6.4,2008,11,98,8500000.0,188126.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1001,1001
Marley & Me,7.0,2008,12,115,60000000.0,255743093.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,470,1001
Australia,6.6,2008,11,165,130000000.0,211787511.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,1001
Bedtime Stories,6.0,2008,12,99,80000000.0,212874864.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,419,1001
The Duchess,6.9,2008,10,110,16335000.0,43343384.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,280,1001
Enchanted,7.1,2007,11,107,85000000.0,340487836.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,1001
Fred Claus,5.6,2007,11,116,100000000.0,97838349.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,855,1001
No Country for Old Men,8.2,2007,11,122,25000000.0,171627434.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,103,1001
Transformers,7.0,2007,7,144,150000000.0,709709780.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,461,1001
Superbad,7.6,2007,8,113,20000000.0,170812526.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,1001
Shooter,7.1,2007,3,124,61000000.0,95696996.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,155,1001
Harry Potter and the Order of the Phoenix,7.5,2007,7,138,150000000.0,942235757.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,420,1001
There Will Be Blood,8.2,2007,1,158,25000000.0,76182388.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1001,1001
Stardust,7.6,2007,8,127,70000000.0,137515140.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Atonement,7.8,2007,1,123,30000000.0,131016624.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,280,1001
The Golden Compass,6.1,2007,12,113,180000000.0,372234864.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90,1001
Ratatouille,8.1,2007,6,111,150000000.0,623726085.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Gone Baby Gone,7.6,2007,10,114,19000000.0,34612443.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,1001
Zodiac,7.7,2007,3,157,65000000.0,84785914.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,253,1001
National Treasure: Book of Secrets,6.5,2007,12,124,130000000.0,459242249.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,118,1001
Into the Wild,8.1,2007,10,148,15000000.0,56675895.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
War,6.2,2007,8,103,25000000.0,42653739.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,656,1001
3:10 to Yuma,7.7,2007,9,122,55000000.0,70016220.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,1001
The Mist,7.1,2007,11,126,18000000.0,57470220.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1001,1001
This Christmas,6.3,2007,11,117,13000000.0,49778552.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1001
Hot Fuzz,7.8,2007,4,121,9680000.0,80743363.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,664,1001
Spider-Man 3,6.3,2007,5,139,258000000.0,894983373.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,864,1001
Epic Movie,2.4,2007,1,86,20000000.0,87238158.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Sweeney Todd: The Demon Barber of Fleet Street,7.3,2007,12,116,50000000.0,153383627.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,42,1001
Hairspray,6.7,2007,7,117,75000000.0,203627753.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,653,1001
Juno,7.5,2007,12,96,7500000.0,232372681.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,1001
American Gangster,7.8,2007,11,157,100000000.0,269755430.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1001
I Am Legend,7.2,2007,12,101,150000000.0,585410052.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,64,1001
Bridge to Terabithia,7.2,2007,2,96,17000000.0,137587063.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Live Free or Die Hard,7.1,2007,6,128,110000000.0,388156011.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,1001
Eastern Promises,7.6,2007,9,100,30250000.0,56107312.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,500,1001
Ghost Rider,5.2,2007,2,110,110000000.0,228738393.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,118,1001
Alvin and the Chipmunks,5.2,2007,12,92,60000000.0,365352546.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1001
Rush Hour 3,6.2,2007,8,91,140000000.0,258097122.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,1001
Sunshine,7.2,2007,7,107,31460000.0,34806812.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,954,1001
Before the Devil Knows You're Dead,7.3,2007,10,117,18000000.0,25038466.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,110,1001
Knocked Up,6.9,2007,6,129,30000000.0,219922417.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,462,1001
Pirates of the Caribbean: At World's End,7.1,2007,5,169,300000000.0,960996492.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,1001
Beowulf,6.3,2007,11,115,150000000.0,196393745.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,611,1001
Hitman,6.2,2007,11,100,24000000.0,101276318.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,958,1001
Funny Games,6.5,2007,4,111,15000000.0,7938872.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,500,1001
The Bourne Ultimatum,8.0,2007,8,115,110000000.0,444100035.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,224,1001
Good Luck Chuck,5.6,2007,9,96,25000000.0,59768495.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1001,1001
28 Weeks Later,6.9,2007,5,100,15000000.0,65048678.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,454,1001
The Assassination of Jesse James by the Coward Robert Ford,7.5,2007,10,160,30000000.0,15001776.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1001
1408,6.8,2007,6,104,25000000.0,132963417.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,560,1001
"Lust, Caution",7.5,2007,10,157,15000000.0,67091915.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1001,1001
Ocean's Thirteen,6.9,2007,6,122,85000000.0,311312624.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,111,1001
30 Days of Night,6.6,2007,10,113,30000000.0,75513170.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,953,1001
Paranormal Activity,6.3,2007,10,86,15000.0,193355800.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1001,1001
P.S. I Love You,7.0,2007,12,126,30000000.0,156846321.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,131,1001
Pathfinder,5.4,2007,4,99,45000000.0,30984583.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,1001
